category,address_raw,address_processed,address_reversed,longitude,latitude
SM malls the Philippines,SM City Davao,SM City Davao,"SM City Davao, Quimpo Boulevard, Ecoland, 76-A Bucana, Davao City, Davao Region, 8000, Pilipinas",125.58865493401892,7.04900775
SM malls the Philippines,SM City Baguio,SM City Baguio,"SM City Baguio, SM City Baguio Basement Parking, Session Road, District 10, Baguio, 2600, Pilipinas",120.59917396576698,16.408943
SM malls the Philippines,SM Seaside City Cebu,SM Seaside City Cebu,"SM Seaside City Cebu, Cebu City, Central Visayas, 6000, Pilipinas",123.87956714430705,10.2812836
SM malls the Philippines,SM City Marikina,SM City Marikina,"SM City Marikina, District I, Marikina, Eastern Manila District, Metro Manila, 1801, Pilipinas",121.08405608178566,14.6258682
SM malls the Philippines,SM City Lipa,SM City Lipa,"SM City Lipa, Lipa City Grand Terminal (UV Express), Balintawak, Lipa, Batangas, Calabarzon, 4217, Pilipinas",121.1628868516074,13.95466955
SM malls the Philippines,SM City Sorsogon,SM City Sorsogon,"SM City Sorsogon, Balogo, Sorsogon, Bicol Region, Pilipinas",124.01916920066142,12.97570655
SM malls the Philippines,SM City San Fernando,SM City San Fernando,"SM City San Fernando Downtown, V. Tiomico Street, Santo Rosario, Santa Lucia, San Fernando, Pampanga, Central Luzon, 2000, Pilipinas",120.69233711560534,15.0278096
SM malls the Philippines,SM City Baliwag,SM City Baliwag,"SM City Baliwag, Doña Remedios Trinidad Highway, Pagala, Tibag, Baliwag, Bulacan, Central Luzon, 3006, Pilipinas",120.89076816662876,14.9605677
SM malls the Philippines,SM City Muntinlupa,SM City Muntinlupa,"SM Appliances, Oakland Street, Tunasan, Muntinlupa, Southern Manila District, Metro Manila, 1773, Pilipinas",121.0451798,14.3775022
SM malls the Philippines,SM City Bacoor,SM City Bacoor,"SM City Bacoor, Bacoor, Cavite, Calabarzon, 4102, Pilipinas",120.95028949981072,14.44458075
SM malls the Philippines,SM City BF Parañaque,SM City BF Parañaque,"SM City BF Parañaque, Parañaque, Southern Manila District, Metro Manila, Pilipinas",121.0332103197886,14.4573274
SM malls the Philippines,SM City Marilao,SM City Marilao,"SM City Marilao, Marilao, Bulacan, Central Luzon, 3019, Pilipinas",120.94831574615506,14.75624695
SM malls the Philippines,SM Center Ormoc,SM Center Ormoc,"SM Center Ormoc, Real Street, Alegria, Don Felipe Larrazabal, Cogon Combado, Ormoc, 4th District, Leyte, Eastern Visayas, 6541, Pilipinas",124.60771066411787,11.01095135
SM malls the Philippines,SM Southmall,SM Southmall,"SM Southmall, Las Piñas, 2nd District, Southern Manila District, Metro Manila, Pilipinas",121.01007505421336,14.4324991
SM malls the Philippines,SM City Lucena,SM City Lucena,"SM City Lucena, Lucena, 2nd District, Calabarzon, 4301, Pilipinas",121.6251585973688,13.94084415
SM malls the Philippines,SM City Novaliches,SM City Novaliches,"SM City Novaliches, 5th District, Quezon City, Eastern Manila District, Metro Manila, 1116, Pilipinas",121.03733876944406,14.70801805
SM malls the Philippines,SM City Valenzuela,SM City Valenzuela,"SM City Valenzuela, MacArthur Highway, Karuhatan, 2nd District, Valenzuela, Northern Manila District, Metro Manila, 1441, Pilipinas",120.9771004836136,14.68571095
SM malls the Philippines,SM City General Santos,SM City General Santos,"SM City General Santos, San Miguel Street, Dadiangas East, General Santos, Soccsksargen, 9500, Pilipinas",125.18118546477707,6.11607505
SM malls the Philippines,SM City San Pablo,SM City San Pablo,"SM City San Pablo, Maharlika Highway, San Rafael, San Pablo, Laguna, Calabarzon, 4000, Pilipinas",121.30212972443138,14.07141685
SM malls the Philippines,SM City Cabanatuan,SM City Cabanatuan,"SM City Cabanatuan, Maharlika Highway, San Juan Poblacion, Cabanatuan, Nueva Ecija, Central Luzon, 3100, Pilipinas",120.95507385664284,15.46684965
SM malls the Philippines,SM City Taytay,SM City Taytay,"SM City Taytay, Taytay Diversion Road, Bukal II, Dolores, Taytay, Rizal, Calabarzon, 1920, Pilipinas",121.14001120857996,14.56615445
SM malls the Philippines,SM City Olongapo Central,SM City Olongapo Central,"SM City Olongapo Central, Canda Street, East Bajac-Bajac, Mabayuan, Olongapo, Central Luzon, 2200, Pilipinas",120.28286548165674,14.8363313
SM malls the Philippines,SM City Dasmarinas,SM City Dasmarinas,"SM City Dasmariñas, Main Roadway, Sampaloc 1, Sampaloc, Dasmariñas, Cavite, Calabarzon, 4114, Pilipinas",120.95676065965102,14.3018481
SM malls the Philippines,SM City Iloilo,SM City Iloilo,"SM City Iloilo, Benigno S. Aquino, Jr. Avenue, Bakhaw, Mandurriao, Bolilao, Iloilo City, Western Visayas, 5000, Pilipinas",122.55104805,10.7141904
SM malls the Philippines,SM City Makati,SM City Makati,"SM Jazz Residences, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.02178204439753,14.56383335
SM malls the Philippines,SM City San Lazaro,SM City San Lazaro,"SM City San Lazaro, Lacson Avenue, Santa Cruz, Third District, Manila, Capital District, Metro Manila, 1014, Pilipinas",120.98588341694072,14.6182232
SM malls the Philippines,SM City Dasmariñas,SM City Dasmariñas,"SM City Dasmariñas, Main Roadway, Sampaloc 1, Sampaloc, Dasmariñas, Cavite, Calabarzon, 4114, Pilipinas",120.95676065965102,14.3018481
SM malls the Philippines,SM City Mindpro,SM City Mindpro,"SM City Mindpro, La Purisima Street, Zone IV, Santa Catalina, Zamboanga City, Zamboanga Peninsula, 7000, Pilipinas",122.07618982046846,6.9080188
SM malls the Philippines,SM City Balanga,SM City Balanga,"SM City Bataan, Lerma Street, Tenejero, San Jose, Tuyo, Balanga, Bataan, Central Luzon, 2100, Pilipinas",120.53693714511247,14.6830299
SM malls the Philippines,SM City Telabastagan,SM City Telabastagan,"SM City Telabastagan, MacArthur Highway, Telabastagan, San Fernando, Pampanga, Central Luzon, 2000, Pilipinas",120.60171919046928,15.1209419
SM malls the Philippines,SM City Butuan,SM City Butuan,"SM City Butuan, J.C. Aquino Avenue, Poblacion, Diego Silang, Butuan, Caraga, 8600, Pilipinas",125.53372896006248,8.94548755
SM malls the Philippines,SM City Naga,SM City Naga,"SM City Naga, Naga, Bicol Region, 4400, Pilipinas",123.19037322548368,13.621216
SM malls the Philippines,SM City Puerto Princesa,SM City Puerto Princesa,"SM City Puerto Princesa, Matahimik, Puerto Princesa, Mimaropa, Pilipinas",118.73991713965336,9.74338435
SM malls the Philippines,SM City Legazpi,SM City Legazpi,"SM City Legazpi, Terminal Road 2, Cabagñan West, Cabagñan East, Legazpi, Albay, Bicol Region, 4500, Pilipinas",123.7447001140152,13.1442541
SM malls the Philippines,SM City Fairview,SM City Fairview,"SM City Fairview, Quirino Highway, Greater Lagro, 5th District, Quezon City, Eastern Manila District, Metro Manila, 1118, Pilipinas",121.05839367019176,14.7334933
SM malls the Philippines,SM City Consolacion,SM City Consolacion,"SM City Consolacion, Consolacion, Cebu, Central Visayas, 6001, Pilipinas",123.96432789310994,10.38041885
SM malls the Philippines,SM City Rosales,SM City Rosales,"SM City Rosales, MacArthur Highway, Carmen West, San Bartolome, Rosales, Pangasinan, Ilocos Region, 2441, Pilipinas",120.6024718252474,15.87904705
SM malls the Philippines,SM City Masinag,SM City Masinag,"SM City Masinag, Antipolo, Rizal, Calabarzon, Pilipinas",121.12042167009211,14.62577545
SM malls the Philippines,SM City Calamba,SM City Calamba,"SM City Calamba, Real, Calamba, Laguna, Calabarzon, 4027, Pilipinas",121.15493455699422,14.2031846
SM malls the Philippines,SM City Olongapo,SM City Olongapo,"SM City Olongapo Central, Canda Street, East Bajac-Bajac, Mabayuan, Olongapo, Central Luzon, 2200, Pilipinas",120.28286548165674,14.8363313
SM malls the Philippines,SM Center Imus,SM Center Imus,"SM Center Imus, Imus, Cavite, Calabarzon, 4103, Pilipinas",120.92444736601846,14.40706145
SM malls the Philippines,SM City Urdaneta Central,SM City Urdaneta Central,"SM City Urdaneta Central, Urdaneta, Pangasinan, Ilocos Region, Pilipinas",120.57273082149833,15.97196315
SM malls the Philippines,SM City Sangandaan,SM City Sangandaan,"SM Supermarket, M. H. del Pilar Street, Barangay 3, Zone 1, Sangandaan, District 1, Caloocan, Northern Manila District, Metro Manila, 1408, Pilipinas",120.9713548,14.6585125
SM malls the Philippines,SM City North EDSA,SM City North EDSA,"SM North Edsa, Bago Bantay, 1st District, Quezon City, Eastern Manila District, Metro Manila, Pilipinas",121.03132311682958,14.65709255
SM malls the Philippines,SM Center Angono,SM Center Angono,"Save More Market, Angono Diversion Road, Edenville, San Isidro, Angono, Rizal, Calabarzon, 1930, Pilipinas",121.1544832,14.5306135
SM malls the Philippines,SM City Batangas,SM City Batangas,"SM City Batangas, Juaning Road, Pastor Village, Pallocan West, Batangas, Calabarzon, 4200, Pilipinas",121.06894755,13.75567375
SM malls the Philippines,SM City Cauayan,SM City Cauayan,"SM City Cauayan, P. Burgos Street, District I, Cauayan, Isabela, Cagayan Valley, 3305, Pilipinas",121.76940040828708,16.937049899999998
SM malls the Philippines,SM City Sta. Rosa,SM City Sta. Rosa,"SM City Sta. Rosa, National Highway 1, Tagapo, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.0993343,14.3139492
SM malls the Philippines,SM City Olongapo Downtown,SM City Olongapo Downtown,"SM City Olongapo Downtown, Gordon Avenue, New Kalalake, Banicain, Olongapo, Central Luzon, 2200, Pilipinas",120.28313287778462,14.8262959
SM malls the Philippines,SM City Laoag,SM City Laoag,"SM City Laoag, Nangalisan West, Brgy. 51-B, Ilocos Norte, Ilocos Region, Pilipinas",120.58610139361684,18.1880521
SM malls the Philippines,SM City Trece Martires,SM City Trece Martires,"SM City Trece Martires, Governor's Drive, San Agustin, Trece Martires, Cavite, Calabarzon, 4109, Pilipinas",120.86586543526924,14.2813948
SM malls the Philippines,SM City Tarlac,SM City Tarlac,"SM City Tarlac, MacArthur Highway, Lazatin Subdivision, Tarlac City, Tarlac, Central Luzon, 2300, Pilipinas",120.594519453478,15.477540650000002
SM malls the Philippines,SM Center Lemery,SM Center Lemery,"SM Center Lemery, Tatlong Maria, Lemery, Batangas, Calabarzon, Pilipinas",120.91271348682808,13.8874259
SM malls the Philippines,SM North Edsa,SM North Edsa,"SM North Edsa, Bago Bantay, 1st District, Quezon City, Eastern Manila District, Metro Manila, Pilipinas",121.03132311682958,14.65709255
SM malls the Philippines,SM City San Jose del Monte,SM City San Jose del Monte,"SM City San Jose del Monte, Quirino Highway, Pecsonville Subdivision, Tungkong Mangga, San Jose del Monte, Bulacan, Central Luzon, 3023, Pilipinas",121.07534204915616,14.7863308
SM malls the Philippines,SM City Molino,SM City Molino,"Serenitea, Molino Road, Citihomes Subdivision, Molino, Bacoor, Cavite, Calabarzon, 4102, Pilipinas",120.97733883813687,14.3838057
SM malls the Philippines,SM City Cagayan de Oro,SM City Cagayan de Oro,"SM City Cagayan de Oro, Masterson Avenue, Pueblo de Oro, Balulang, Cagayan de Oro, Northern Mindanao, 9000, Pilipinas",124.623364447979,8.4561403
SM malls the Philippines,SM Center Las Piñas,SM Center Las Piñas,"SM Center Las Piñas, Las Piñas, 2nd District, Southern Manila District, Metro Manila, Pilipinas",120.98081551687578,14.4491995
SM malls the Philippines,SM Center Muntinlupa,SM Center Muntinlupa,"SM Center Muntinlupa, National Road 1, Tupa Compound, Tunasan, Muntinlupa, Southern Manila District, Metro Manila, 1773, Pilipinas",121.0462552,14.3777494
SM malls the Philippines,SM City Bicutan,SM City Bicutan,"SM City Bicutan, Don Bosco, Parañaque, Southern Manila District, Metro Manila, 1700, Pilipinas",121.04414450793386,14.4857832
SM malls the Philippines,SM City Rosario,SM City Rosario,"SM City Rosario, General Trias Drive, Silangan II, Rosario, Cavite, Calabarzon, 4106, Pilipinas",120.85691220598127,14.40919295
SM malls the Philippines,SM Cherry Antipolo,SM Cherry Antipolo,"SM Cherry Antipolo, Antipolo, Rizal, Calabarzon, 1870, Pilipinas",121.13359350752036,14.625162
SM malls the Philippines,SM City San Mateo,SM City San Mateo,"SM City San Mateo, General A. Luna Street, Felicidad Village 3, San Mateo, Rizal, Calabarzon, 1631, Pilipinas",121.11441748891818,14.6795538
SM malls the Philippines,SM City Santa Rosa,SM City Santa Rosa,"SM City Santa Rosa, National Highway 1, Tagapo, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.09770445187957,14.3134227
SM malls the Philippines,SM City Santa Mesa,SM City Santa Mesa,"SM City Santa Mesa, Magsaysay Boulevard, Doña Imelda, Galas, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1113, Pilipinas",121.01883184196504,14.60414975
SM malls the Philippines,SM Center Las Pinas,SM Center Las Pinas,"SM Center Las Piñas, Las Piñas, 2nd District, Southern Manila District, Metro Manila, Pilipinas",120.98081551687578,14.4491995
SM malls the Philippines,SM Center Tuguegarao Downtown,SM Center Tuguegarao Downtown,"SM Center Tuguegarao Downtown, Luna Street, Perpetual Village, Pallua Sur, Tuguegarao, Cagayan, Cagayan Valley, 3500, Pilipinas",121.72379020018028,17.6127523
SM malls the Philippines,SM Center Dagupan,SM Center Dagupan,"SM Center Dagupan, M. H. del Pilar Street, Herrero - Perez, Bacayao Norte, Dagupan, Pangasinan, Ilocos Region, 2400, Pilipinas",120.34318523287766,16.04464235
SM malls the Philippines,SM Center Pulilan,SM Center Pulilan,"SM Center Pulilan, Plaridel-Pulilan Diversion Road, Santo Cristo, Pulilan, Bulacan, Central Luzon, 3004, Pilipinas",120.86908954671424,14.8991079
SM malls the Philippines,SM City Roxas,SM City Roxas,"SM City Roxas, Arnaldo Boulevard, Martelino Subdivision, Punta Tabuc, Roxas, Capiz, Western Visayas, 5800, Pilipinas",122.7481005,11.595169
SM malls the Philippines,SM Cebu,SM Cebu,"SM City Cebu Expansion Area, Mabolo, Cebu City, Central Visayas, Pilipinas",123.9200172008629,10.31199295
SM malls the Philippines,SM City Gensan,SM City Gensan,"Clarita Razon Garcia Famous Halo-Halo & Special Palabok, Jose Catolico, Sr. Avenue, Subdivisión Cabe, Dadiangas South, General Santos, Soccsksargen, 9500, Pilipinas",125.1806188,6.1166675
SM malls the Philippines,SM Iloilo,SM Iloilo,"SM City Iloilo, Benigno S. Aquino, Jr. Avenue, Bakhaw, Mandurriao, Bolilao, Iloilo City, Western Visayas, 5000, Pilipinas",122.55104805,10.7141904
SM malls the Philippines,SM City North Edsa,SM City North Edsa,"SM North Edsa, Bago Bantay, 1st District, Quezon City, Eastern Manila District, Metro Manila, Pilipinas",121.03132311682958,14.65709255
SM malls the Philippines,SM City General Trias,SM City General Trias,"SM City Rosario, General Trias Drive, Silangan II, Rosario, Cavite, Calabarzon, 4106, Pilipinas",120.85691220598127,14.40919295
SM malls the Philippines,SM Center Valenzuela,SM Center Valenzuela,"Smart Wireless Center, MacArthur Highway, Karuhatan, 2nd District, Valenzuela, Northern Manila District, Metro Manila, 1441, Pilipinas",120.9769517,14.6855778
SM malls the Philippines,SM City San Jose Del Monte,SM City San Jose Del Monte,"SM City San Jose del Monte, Quirino Highway, Pecsonville Subdivision, Tungkong Mangga, San Jose del Monte, Bulacan, Central Luzon, 3023, Pilipinas",121.07534204915616,14.7863308
SM malls the Philippines,SM City Sucat,SM City Sucat,"SM City Sucat, Doctor A. Santos Avenue, Cooperative Village, San Dionisio, Parañaque, Southern Manila District, Metro Manila, 1700, Pilipinas",120.99377045734587,14.4830624
SM malls the Philippines,SM City BF Paranaque,SM City BF Paranaque,"SM City BF Parañaque, Parañaque, Southern Manila District, Metro Manila, Pilipinas",121.0332103197886,14.4573274
SM malls the Philippines,SM Center Sangandaan,SM Center Sangandaan,"SM Center Sangandaan, Samson Road, Barangay 3, Zone 1, Sangandaan, District 1, Caloocan, Northern Manila District, Metro Manila, 1400, Pilipinas",120.97191757784164,14.6583153
SM malls the Philippines,SM Center Molino,SM Center Molino,"SM Appliance Center, Molino Road, Citihomes Subdivision, Molino, Bacoor, Cavite, Calabarzon, 4102, Pilipinas",120.9777517173018,14.38461765
SM malls the Philippines,SM Center Pasig,SM Center Pasig,"SM Center Pasig, E. Rodriguez Jr. Avenue, Purok 5, Ugong, Pasig, Eastern Manila District, Metro Manila, 1604, Pilipinas",121.07706424680194,14.58432985
Robinson's malls the Philippines,Robinsons Place Naga,Robinsons Place Naga,"Robinsons Place Naga, Naga, Bicol Region, 4400, Pilipinas",123.19272950146184,13.61441085
Robinson's malls the Philippines,Robinsons Otis,Robinsons Otis,"Robinsons Otis, Paco, Fifth District, Manila, Capital District, Metro Manila, 1007, Pilipinas",120.99585522200805,14.58726985
Robinson's malls the Philippines,Robinsons Place Tacloban,Robinsons Place Tacloban,"Icebergs, Robinsons Place Tacloban, Taboan, Robinsons Tacloban, Fatima Village, Calanipawan, Tacloban, Eastern Visayas, 6500, Pilipinas",125.0072361,11.2079092
